what,kind,bundleId,bundleVersion,description,time
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1268037758663
executed,command,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1268037759826
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1268037762990
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268037861182
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038027245
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038031145
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038078605
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038083685
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038087155
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1268038087876
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1268038089143
executed,command,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.junitShortcut.run",1268038093938
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1268038094607
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268038138586
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1268038143474
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268038143841
executed,command,org.eclipse.ui,3.5.1.M20090902-1000,"org.eclipse.ui.file.save",1268038153834
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1268038155152
executed,command,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1268038155278
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038157669
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038160384
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268038160938
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038162530
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268038171700
executed,command,org.eclipse.ui.workbench.texteditor,3.5.0.v20090603,"org.eclipse.ui.edit.text.goto.lineStart",1268038172268
