what,kind,bundleId,bundleVersion,description,time
java.version,sysinfo,,,"1.6.0_17",1268080523147
java.vm.info,sysinfo,,,"mixed mode",1268080523147
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1268080523147
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1268080523147
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1268080523147
java.vm.specification.version,sysinfo,,,"1.0",1268080523147
java.vm.vendor,sysinfo,,,"Apple Inc.",1268080523147
java.vm.version,sysinfo,,,"14.3-b01-101",1268080523147
started,bundle,org.eclipse.update.scheduler,3.2.200.v20081127,"org.eclipse.update.scheduler",1268080523193
started,bundle,org.eclipse.update.core,3.2.300.v20090525,"org.eclipse.update.core",1268080523247
started,bundle,org.eclipse.mylyn.team.ui,3.3.0.v20091015-0500-e3x,"org.eclipse.mylyn.team.ui",1268080523296
started,bundle,org.eclipse.team.cvs.core,3.3.200.I20090430-0408,"org.eclipse.team.cvs.core",1268080523411
started,bundle,org.eclipse.team.cvs.ui,3.3.201.R35x_v20090826-0905,"org.eclipse.team.cvs.ui",1268080523655
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1268080546313
activated,editor,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1268080546314
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268080546539
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268080548042
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268080562948
opened,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1268080566358
activated,view,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.ResultView",1268080566375
deactivated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268080569095
activated,workbench,org.eclipse.ui.workbench,3.5.1.M20090826-0800a,"",1268080571297
activated,view,org.eclipse.jdt.ui,3.5.1.r351_v20090821-0800,"org.eclipse.jdt.ui.PackageExplorer",1268080573411
started,bundle,org.eclipse.debug.ui,3.5.1.v20090811_r351,"org.eclipse.debug.ui",1268080580749
executed,command,org.eclipse.jdt.junit,3.5.1.r351_v20090708-0800,"org.eclipse.jdt.junit.junitShortcut.run",1268080582478
